Features,Architecture,R2_train,R2_test,RMSE_test
"('風速', 'wind_dir_sin', 'wind_dir_cos', '波高_YJ', '暴風半徑_YJ', '功率_log1p', '尖峰週期_BC')","(20, 20)",-0.4923147357175497,-1.640574783645694,16384.814882660015
"('風速', 'wind_dir_sin', 'wind_dir_cos', '波高_YJ', '潮位_BC2', '波能_log1p', '功率_log1p')","(6, 6)",0.445172028872851,-1.180886183930308,14890.48364161379
"('風速', 'wind_dir_sin', 'wind_dir_cos', '波高_YJ', '潮位_BC2', '波能_log1p', '功率_log1p')","(12, 12)",0.6851344292258665,-1.2665220038068612,15180.01752817047
"('風速', 'wind_dir_sin', 'wind_dir_cos', '波高_YJ', '潮位_BC2', '波能_log1p', '功率_log1p')","(20, 20)",-0.3101742447867346,-1.8272714502483227,16954.151400038438
"('風速', 'wind_dir_sin', 'wind_dir_cos', '波高_YJ', '潮位_BC2', '波能_log1p', '尖峰週期_BC')","(6, 6)",0.37204462719796494,-0.37049987158229847,11804.07072140571
"('風速', 'wind_dir_sin', 'wind_dir_cos', '波高_YJ', '潮位_BC2', '波能_log1p', '尖峰週期_BC')","(12, 12)",0.5430990866594777,-1.2944801825981194,15273.355440498663
"('風速', 'wind_dir_sin', 'wind_dir_cos', '波高_YJ', '潮位_BC2', '波能_log1p', '尖峰週期_BC')","(20, 20)",-0.4330285687194044,-1.9293154957641625,17257.400485213693
"('風速', 'wind_dir_sin', 'wind_dir_cos', '波高_YJ', '潮位_BC2', '功率_log1p', '尖峰週期_BC')","(6, 6)",0.3644188297288994,-0.37061294366384434,11804.557654438742
"('風速', 'wind_dir_sin', 'wind_dir_cos', '波高_YJ', '潮位_BC2', '功率_log1p', '尖峰週期_BC')","(12, 12)",0.5350717362050397,-0.7257732289133594,13245.982199063135
"('風速', 'wind_dir_sin', 'wind_dir_cos', '波高_YJ', '潮位_BC2', '功率_log1p', '尖峰週期_BC')","(20, 20)",-0.4147621704311151,-1.9291079747103272,17256.789192683154
"('風速', 'wind_dir_sin', 'wind_dir_cos', '波高_YJ', '波能_log1p', '功率_log1p', '尖峰週期_BC')","(6, 6)",0.3021613981721756,-0.3199955826404077,11584.533296221978
"('風速', 'wind_dir_sin', 'wind_dir_cos', '波高_YJ', '波能_log1p', '功率_log1p', '尖峰週期_BC')","(12, 12)",0.6258876116693151,-0.27453088902014167,11383.28176531655
"('風速', 'wind_dir_sin', 'wind_dir_cos', '波高_YJ', '波能_log1p', '功率_log1p', '尖峰週期_BC')","(20, 20)",-0.44698503242924814,-1.5730374336313573,16173.922414819493
"('風速', 'wind_dir_sin', 'wind_dir_cos', '降雨_YJ', '暴風半徑_YJ', '潮位_BC2', '波能_log1p')","(6, 6)",0.2987378936616676,-0.3576571201727943,11748.633442446335
"('風速', 'wind_dir_sin', 'wind_dir_cos', '降雨_YJ', '暴風半徑_YJ', '潮位_BC2', '波能_log1p')","(12, 12)",0.8691243420333387,-0.7161218442258588,13208.891198829107
"('風速', 'wind_dir_sin', 'wind_dir_cos', '降雨_YJ', '暴風半徑_YJ', '潮位_BC2', '波能_log1p')","(20, 20)",-0.43233515649686494,-1.2504932637712178,15126.246097087604
"('風速', 'wind_dir_sin', 'wind_dir_cos', '降雨_YJ', '暴風半徑_YJ', '潮位_BC2', '功率_log1p')","(6, 6)",0.31990316809569097,-0.30905323577136246,11536.417309296312
"('風速', 'wind_dir_sin', 'wind_dir_cos', '降雨_YJ', '暴風半徑_YJ', '潮位_BC2', '功率_log1p')","(12, 12)",0.8350383656300713,-0.061696202692198776,10389.447078976684
"('風速', 'wind_dir_sin', 'wind_dir_cos', '降雨_YJ', '暴風半徑_YJ', '潮位_BC2', '功率_log1p')","(20, 20)",-0.21973867683055692,-1.0092689143835805,14292.60317143549
"('風速', 'wind_dir_sin', 'wind_dir_cos', '降雨_YJ', '暴風半徑_YJ', '潮位_BC2', '尖峰週期_BC')","(6, 6)",0.3489668746254152,-0.19746737413956228,11033.775620027294
"('風速', 'wind_dir_sin', 'wind_dir_cos', '降雨_YJ', '暴風半徑_YJ', '潮位_BC2', '尖峰週期_BC')","(12, 12)",0.5041215739673515,-0.6458204843475086,12935.50937064919
"('風速', 'wind_dir_sin', 'wind_dir_cos', '降雨_YJ', '暴風半徑_YJ', '潮位_BC2', '尖峰週期_BC')","(20, 20)",-0.4762021175549165,-1.4040502475671524,15633.782784211111
"('風速', 'wind_dir_sin', 'wind_dir_cos', '降雨_YJ', '暴風半徑_YJ', '波能_log1p', '功率_log1p')","(6, 6)",0.4163370866751208,-0.8909094221982046,13865.248772620233
"('風速', 'wind_dir_sin', 'wind_dir_cos', '降雨_YJ', '暴風半徑_YJ', '波能_log1p', '功率_log1p')","(12, 12)",0.8792683614668376,-0.6324638036264087,12882.913282432617
"('風速', 'wind_dir_sin', 'wind_dir_cos', '降雨_YJ', '暴風半徑_YJ', '波能_log1p', '功率_log1p')","(20, 20)",-0.22938111994885646,-1.0919061615766137,14583.554963518409
"('風速', 'wind_dir_sin', 'wind_dir_cos', '降雨_YJ', '暴風半徑_YJ', '波能_log1p', '尖峰週期_BC')","(6, 6)",0.33691008334342487,-0.15960567891855226,10857.940813627823
"('風速', 'wind_dir_sin', 'wind_dir_cos', '降雨_YJ', '暴風半徑_YJ', '波能_log1p', '尖峰週期_BC')","(12, 12)",0.8452096937471593,-0.829604129531045,13638.63381539608
"('風速', 'wind_dir_sin', 'wind_dir_cos', '降雨_YJ', '暴風半徑_YJ', '波能_log1p', '尖峰週期_BC')","(20, 20)",-0.19135015418698953,-1.0266305713288366,14354.21999553376
"('風速', 'wind_dir_sin', 'wind_dir_cos', '降雨_YJ', '暴風半徑_YJ', '功率_log1p', '尖峰週期_BC')","(6, 6)",0.311674163475574,-0.07961242146992054,10476.741769540768
"('風速', 'wind_dir_sin', 'wind_dir_cos', '降雨_YJ', '暴風半徑_YJ', '功率_log1p', '尖峰週期_BC')","(12, 12)",0.7645024063112679,-0.3784204780560356,11838.1315425932
"('風速', 'wind_dir_sin', 'wind_dir_cos', '降雨_YJ', '暴風半徑_YJ', '功率_log1p', '尖峰週期_BC')","(20, 20)",-0.4114977145270535,-1.2679706365087924,15184.867857697045
"('風速', 'wind_dir_sin', 'wind_dir_cos', '降雨_YJ', '潮位_BC2', '波能_log1p', '功率_log1p')","(6, 6)",0.45451651874296384,-0.6372098783999223,12901.626987909876
"('風速', 'wind_dir_sin', 'wind_dir_cos', '降雨_YJ', '潮位_BC2', '波能_log1p', '功率_log1p')","(12, 12)",0.8926484492161235,-1.5406988320350585,16071.962010411777
"('風速', 'wind_dir_sin', 'wind_dir_cos', '降雨_YJ', '潮位_BC2', '波能_log1p', '功率_log1p')","(20, 20)",-0.18922189845526827,-1.466100652188978,15834.257463461341
"('風速', 'wind_dir_sin', 'wind_dir_cos', '降雨_YJ', '潮位_BC2', '波能_log1p', '尖峰週期_BC')","(6, 6)",0.3493057055830664,-0.48692117832770876,12295.219229445136
"('風速', 'wind_dir_sin', 'wind_dir_cos', '降雨_YJ', '潮位_BC2', '波能_log1p', '尖峰週期_BC')","(12, 12)",0.811686984266911,-2.583195748498563,19086.55597462812
"('風速', 'wind_dir_sin', 'wind_dir_cos', '降雨_YJ', '潮位_BC2', '波能_log1p', '尖峰週期_BC')","(20, 20)",-0.43791477898731856,-1.8313731005686806,16966.445019313833
"('風速', 'wind_dir_sin', 'wind_dir_cos', '降雨_YJ', '潮位_BC2', '功率_log1p', '尖峰週期_BC')","(6, 6)",0.3276828745792275,-0.11572115988825926,10650.50346605425
"('風速', 'wind_dir_sin', 'wind_dir_cos', '降雨_YJ', '潮位_BC2', '功率_log1p', '尖峰週期_BC')","(12, 12)",0.8861446704603868,-2.061363847158004,17642.0796217404
"('風速', 'wind_dir_sin', 'wind_dir_cos', '降雨_YJ', '潮位_BC2', '功率_log1p', '尖峰週期_BC')","(20, 20)",-0.3604544118767876,-1.5916974157493304,16232.464100297719
"('風速', 'wind_dir_sin', 'wind_dir_cos', '降雨_YJ', '波能_log1p', '功率_log1p', '尖峰週期_BC')","(6, 6)",0.3290431808442267,-0.09889388940016497,10569.883057986635
"('風速', 'wind_dir_sin', 'wind_dir_cos', '降雨_YJ', '波能_log1p', '功率_log1p', '尖峰週期_BC')","(12, 12)",0.7880452466513057,-0.30788724613002905,11531.278351091047
"('風速', 'wind_dir_sin', 'wind_dir_cos', '降雨_YJ', '波能_log1p', '功率_log1p', '尖峰週期_BC')","(20, 20)",-0.4040365082329751,-1.3547097561157444,15472.517936372034
"('風速', 'wind_dir_sin', 'wind_dir_cos', '暴風半徑_YJ', '潮位_BC2', '波能_log1p', '功率_log1p')","(6, 6)",0.3124238663635357,-0.43988469807691755,12099.186230249352
"('風速', 'wind_dir_sin', 'wind_dir_cos', '暴風半徑_YJ', '潮位_BC2', '波能_log1p', '功率_log1p')","(12, 12)",0.6801813587396214,-1.4752212721018094,15863.511127771593
"('風速', 'wind_dir_sin', 'wind_dir_cos', '暴風半徑_YJ', '潮位_BC2', '波能_log1p', '功率_log1p')","(20, 20)",-0.22736566829325477,-1.5022536340164172,15949.900110542056
"('風速', 'wind_dir_sin', 'wind_dir_cos', '暴風半徑_YJ', '潮位_BC2', '波能_log1p', '尖峰週期_BC')","(6, 6)",0.25196800795284946,-0.12686769175772117,10703.572792936557
"('風速', 'wind_dir_sin', 'wind_dir_cos', '暴風半徑_YJ', '潮位_BC2', '波能_log1p', '尖峰週期_BC')","(12, 12)",0.48888881324819844,-1.218086616335044,15016.943746432977
"('風速', 'wind_dir_sin', 'wind_dir_cos', '暴風半徑_YJ', '潮位_BC2', '波能_log1p', '尖峰週期_BC')","(20, 20)",-0.3383885286921997,-1.6904029418113495,16538.6847036976
"('風速', 'wind_dir_sin', 'wind_dir_cos', '暴風半徑_YJ', '潮位_BC2', '功率_log1p', '尖峰週期_BC')","(6, 6)",0.25845316566515275,-0.10413339340511496,10595.051588018758
"('風速', 'wind_dir_sin', 'wind_dir_cos', '暴風半徑_YJ', '潮位_BC2', '功率_log1p', '尖峰週期_BC')","(12, 12)",0.5357819882440189,-0.7890410037180542,13486.5991776242
"('風速', 'wind_dir_sin', 'wind_dir_cos', '暴風半徑_YJ', '潮位_BC2', '功率_log1p', '尖峰週期_BC')","(20, 20)",-0.41459723917728986,-1.8514540155062496,17026.50417985614
"('風速', 'wind_dir_sin', 'wind_dir_cos', '暴風半徑_YJ', '波能_log1p', '功率_log1p', '尖峰週期_BC')","(6, 6)",0.24524397799100117,-0.08895396178807924,10521.970088345173
"('風速', 'wind_dir_sin', 'wind_dir_cos', '暴風半徑_YJ', '波能_log1p', '功率_log1p', '尖峰週期_BC')","(12, 12)",0.5984715958504927,-0.6729754705755706,13041.786606579377
"('風速', 'wind_dir_sin', 'wind_dir_cos', '暴風半徑_YJ', '波能_log1p', '功率_log1p', '尖峰週期_BC')","(20, 20)",-0.3424320236474516,-1.4001309409389493,15621.033761513345
"('風速', 'wind_dir_sin', 'wind_dir_cos', '潮位_BC2', '波能_log1p', '功率_log1p', '尖峰週期_BC')","(6, 6)",0.11125141827716578,0.09783343819475165,9577.136257536253
"('風速', 'wind_dir_sin', 'wind_dir_cos', '潮位_BC2', '波能_log1p', '功率_log1p', '尖峰週期_BC')","(12, 12)",0.5664746044456628,-0.7821723530178617,13460.684784735644
"('風速', 'wind_dir_sin', 'wind_dir_cos', '潮位_BC2', '波能_log1p', '功率_log1p', '尖峰週期_BC')","(20, 20)",-0.41792629013763594,-1.5472420137206169,16092.644144433403
"('風速', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '降雨_YJ', '暴風半徑_YJ', '潮位_BC2')","(6, 6)",0.344278755144831,0.12574587433910012,9427.817096554594
"('風速', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '降雨_YJ', '暴風半徑_YJ', '潮位_BC2')","(12, 12)",0.2536474808251601,-1.2083783286076577,14984.044065122602
"('風速', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '降雨_YJ', '暴風半徑_YJ', '潮位_BC2')","(20, 20)",-0.6434784381645249,-1.7756018431761356,16798.514819414788
"('風速', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '降雨_YJ', '暴風半徑_YJ', '波能_log1p')","(6, 6)",-0.09217791524545871,-0.12751858175248754,10706.663591772265
"('風速', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '降雨_YJ', '暴風半徑_YJ', '波能_log1p')","(12, 12)",-0.049657023256568955,-0.5509341563302741,12557.089321802996
"('風速', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '降雨_YJ', '暴風半徑_YJ', '波能_log1p')","(20, 20)",-0.627648715157832,-1.630635655954868,16353.949576356485
"('風速', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '降雨_YJ', '暴風半徑_YJ', '功率_log1p')","(6, 6)",-0.09213436093122573,-0.15771397250846153,10849.080724213101
"('風速', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '降雨_YJ', '暴風半徑_YJ', '功率_log1p')","(12, 12)",-0.03839722010601787,-0.4075709353661292,11962.651434338595
"('風速', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '降雨_YJ', '暴風半徑_YJ', '功率_log1p')","(20, 20)",-0.7156438220094545,-1.7083897763319889,16593.877744332312
"('風速', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '降雨_YJ', '暴風半徑_YJ', '尖峰週期_BC')","(6, 6)",0.36734113662097256,0.3022762118892701,8422.365188479376
"('風速', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '降雨_YJ', '暴風半徑_YJ', '尖峰週期_BC')","(12, 12)",-0.1805846842015526,-0.4891157380054252,12304.289193651495
"('風速', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '降雨_YJ', '暴風半徑_YJ', '尖峰週期_BC')","(20, 20)",-0.6922178900606568,-1.6395271288084818,16381.564201475025
"('風速', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '降雨_YJ', '潮位_BC2', '波能_log1p')","(6, 6)",0.09743989683902743,0.03660284611465281,9896.80430273366
"('風速', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '降雨_YJ', '潮位_BC2', '波能_log1p')","(12, 12)",-0.3744788079007828,-0.2189643297233963,11132.37434489705
"('風速', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '降雨_YJ', '潮位_BC2', '波能_log1p')","(20, 20)",-0.5891054816007666,-1.6095611944097734,16288.31074053996
"('風速', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '降雨_YJ', '潮位_BC2', '功率_log1p')","(6, 6)",0.22437149932863698,0.13089110060534825,9400.033507874248
"('風速', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '降雨_YJ', '潮位_BC2', '功率_log1p')","(12, 12)",-0.19807488735802647,0.11532654212122029,9483.83090684555
"('風速', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '降雨_YJ', '潮位_BC2', '功率_log1p')","(20, 20)",-0.631495169685806,-1.6389795775240472,16379.864993376807
"('風速', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '降雨_YJ', '潮位_BC2', '尖峰週期_BC')","(6, 6)",0.524601220179818,0.3844386864375876,7910.937658190176
"('風速', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '降雨_YJ', '潮位_BC2', '尖峰週期_BC')","(12, 12)",-0.13727283150611713,-0.10319184540093507,10590.53316780571
"('風速', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '降雨_YJ', '潮位_BC2', '尖峰週期_BC')","(20, 20)",-0.6012962486768951,-1.572273206235426,16171.520298084351
"('風速', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '降雨_YJ', '波能_log1p', '功率_log1p')","(6, 6)",-0.06372411776537978,-0.16212044267687142,10869.707903437607
"('風速', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '降雨_YJ', '波能_log1p', '功率_log1p')","(12, 12)",-0.1854138411714179,-0.6574778993671668,12981.23991144669
"('風速', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '降雨_YJ', '波能_log1p', '功率_log1p')","(20, 20)",-0.6645788861006849,-1.7702312420142468,16782.254957218058
"('風速', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '降雨_YJ', '波能_log1p', '尖峰週期_BC')","(6, 6)",0.37884062551212416,0.36227025122077317,8052.127470189796
"('風速', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '降雨_YJ', '波能_log1p', '尖峰週期_BC')","(12, 12)",-0.004177101773729541,-0.38821332484806836,11880.108514452979
"('風速', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '降雨_YJ', '波能_log1p', '尖峰週期_BC')","(20, 20)",-0.644904814342725,-1.7487123662405661,16716.94645393475
"('風速', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '降雨_YJ', '功率_log1p', '尖峰週期_BC')","(6, 6)",0.46349810682494186,0.3282093035913498,8264.361307486559
"('風速', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '降雨_YJ', '功率_log1p', '尖峰週期_BC')","(12, 12)",-0.04068456912308949,-0.28230876370094915,11417.962397273788
"('風速', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '降雨_YJ', '功率_log1p', '尖峰週期_BC')","(20, 20)",-0.6373530968086178,-1.7331446406517133,16669.539826575787
"('風速', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '暴風半徑_YJ', '潮位_BC2', '波能_log1p')","(6, 6)",-0.06749431491694247,-0.04092079229875778,10287.2938422385
"('風速', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '暴風半徑_YJ', '潮位_BC2', '波能_log1p')","(12, 12)",0.26369667808689556,0.23415000388899365,8823.972794905128
"('風速', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '暴風半徑_YJ', '潮位_BC2', '波能_log1p')","(20, 20)",-0.6910808679135483,-1.644706281047116,16397.627881261596
"('風速', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '暴風半徑_YJ', '潮位_BC2', '功率_log1p')","(6, 6)",-0.07647488191876617,-0.08296966564917696,10493.018758356307
"('風速', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '暴風半徑_YJ', '潮位_BC2', '功率_log1p')","(12, 12)",0.21498516210760565,0.23740735928586043,8805.18749533502
"('風速', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '暴風半徑_YJ', '潮位_BC2', '功率_log1p')","(20, 20)",-0.5707356399249439,-1.4242373951731224,15699.285098634211
"('風速', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '暴風半徑_YJ', '潮位_BC2', '尖峰週期_BC')","(6, 6)",0.32646233671957003,0.2289365260580437,8853.956186216763
"('風速', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '暴風半徑_YJ', '潮位_BC2', '尖峰週期_BC')","(12, 12)",0.027359258117188756,-0.03323647830541798,10249.251932443949
"('風速', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '暴風半徑_YJ', '潮位_BC2', '尖峰週期_BC')","(20, 20)",-0.6921953749141729,-1.6715046671270661,16480.495759977595
"('風速', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '暴風半徑_YJ', '波能_log1p', '功率_log1p')","(6, 6)",-0.06216403478664234,-0.15228935903393448,10823.633518534263
"('風速', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '暴風半徑_YJ', '波能_log1p', '功率_log1p')","(12, 12)",0.16968211138405198,-0.0951112834447354,10551.675582029377
"('風速', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '暴風半徑_YJ', '波能_log1p', '功率_log1p')","(20, 20)",-0.5941801909553548,-1.4284741861558001,15712.997772460483
"('風速', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '暴風半徑_YJ', '波能_log1p', '尖峰週期_BC')","(6, 6)",-0.09263603885780225,-0.21714100373708978,11124.045330243685
"('風速', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '暴風半徑_YJ', '波能_log1p', '尖峰週期_BC')","(12, 12)",0.11703215652801247,-0.15593016698560214,10840.719371166386
"('風速', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '暴風半徑_YJ', '波能_log1p', '尖峰週期_BC')","(20, 20)",-0.6766610611506236,-1.6627419245540724,16453.44490717983
"('風速', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '暴風半徑_YJ', '功率_log1p', '尖峰週期_BC')","(6, 6)",0.36009868896808206,0.2713181643646142,8607.187723514275
"('風速', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '暴風半徑_YJ', '功率_log1p', '尖峰週期_BC')","(12, 12)",0.08993346107212852,-0.0908452863916438,10531.10354494001
"('風速', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '暴風半徑_YJ', '功率_log1p', '尖峰週期_BC')","(20, 20)",-0.67184463377802,-1.6648486256666923,16459.95241679599
"('風速', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '潮位_BC2', '波能_log1p', '功率_log1p')","(6, 6)",0.2907729314318668,-0.18925734938973027,10995.885912918613
"('風速', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '潮位_BC2', '波能_log1p', '功率_log1p')","(12, 12)",0.14907517118761304,-0.579330588793451,12671.523306207824
"('風速', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '潮位_BC2', '波能_log1p', '功率_log1p')","(20, 20)",-0.5709167032474534,-1.8738781675963332,17093.322233950614
"('風速', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '潮位_BC2', '波能_log1p', '尖峰週期_BC')","(6, 6)",0.2891327785544612,0.15965687744545076,9243.163352057178
"('風速', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '潮位_BC2', '波能_log1p', '尖峰週期_BC')","(12, 12)",-0.1285250216602869,-1.3009274506259478,15294.798715575807
"('風速', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '潮位_BC2', '波能_log1p', '尖峰週期_BC')","(20, 20)",-0.5716253291722282,-1.9256109255108909,17246.48471357748
"('風速', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '潮位_BC2', '功率_log1p', '尖峰週期_BC')","(6, 6)",0.21109246560693218,0.11754673136169724,9471.923051862463
"('風速', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '潮位_BC2', '功率_log1p', '尖峰週期_BC')","(12, 12)",0.12952582910418042,-0.5281243351577143,12464.407791588013
"('風速', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '潮位_BC2', '功率_log1p', '尖峰週期_BC')","(20, 20)",-0.5734448605232552,-1.9090669937176723,17197.6523181162
"('風速', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '波能_log1p', '功率_log1p', '尖峰週期_BC')","(6, 6)",0.2573145160938137,-0.1660215657713915,10887.936883850814
"('風速', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '波能_log1p', '功率_log1p', '尖峰週期_BC')","(12, 12)",-0.021571529483451313,-0.019920370871503223,10182.992789317464
"('風速', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '波能_log1p', '功率_log1p', '尖峰週期_BC')","(20, 20)",-0.6096001545449155,-1.5315427431353004,16042.976061775327
"('風速', 'wave_dir_sin', 'wave_dir_cos', '降雨_YJ', '暴風半徑_YJ', '潮位_BC2', '波能_log1p')","(6, 6)",-0.05599874669443761,-0.06149502702207621,10388.462709345657
"('風速', 'wave_dir_sin', 'wave_dir_cos', '降雨_YJ', '暴風半徑_YJ', '潮位_BC2', '波能_log1p')","(12, 12)",-0.3981904712716109,-0.06529170551973063,10407.024476904084
"('風速', 'wave_dir_sin', 'wave_dir_cos', '降雨_YJ', '暴風半徑_YJ', '潮位_BC2', '波能_log1p')","(20, 20)",-0.6105889340596389,-1.435101562163414,15734.423776146341
"('風速', 'wave_dir_sin', 'wave_dir_cos', '降雨_YJ', '暴風半徑_YJ', '潮位_BC2', '功率_log1p')","(6, 6)",-0.06048553252742184,-0.08137049228747761,10485.268608088521
"('風速', 'wave_dir_sin', 'wave_dir_cos', '降雨_YJ', '暴風半徑_YJ', '潮位_BC2', '功率_log1p')","(12, 12)",-0.5070127884479527,-0.07307523251864789,10444.974613667562
"('風速', 'wave_dir_sin', 'wave_dir_cos', '降雨_YJ', '暴風半徑_YJ', '潮位_BC2', '功率_log1p')","(20, 20)",-0.5512563007774598,-1.3335431343137105,15402.81927342178
"('風速', 'wave_dir_sin', 'wave_dir_cos', '降雨_YJ', '暴風半徑_YJ', '潮位_BC2', '尖峰週期_BC')","(6, 6)",0.4241621093890784,0.1256212766944863,9428.488893186119
"('風速', 'wave_dir_sin', 'wave_dir_cos', '降雨_YJ', '暴風半徑_YJ', '潮位_BC2', '尖峰週期_BC')","(12, 12)",0.4241182089621274,0.0019873019143167303,10073.034855376212
"('風速', 'wave_dir_sin', 'wave_dir_cos', '降雨_YJ', '暴風半徑_YJ', '潮位_BC2', '尖峰週期_BC')","(20, 20)",-0.6261041256046151,-1.4989489259605069,15939.364172553822
"('風速', 'wave_dir_sin', 'wave_dir_cos', '降雨_YJ', '暴風半徑_YJ', '波能_log1p', '功率_log1p')","(6, 6)",-0.044682464517486586,-0.16327836814121333,10875.121790609168
"('風速', 'wave_dir_sin', 'wave_dir_cos', '降雨_YJ', '暴風半徑_YJ', '波能_log1p', '功率_log1p')","(12, 12)",0.48734034930859316,0.16467790614322564,9215.508147886352
"('風速', 'wave_dir_sin', 'wave_dir_cos', '降雨_YJ', '暴風半徑_YJ', '波能_log1p', '功率_log1p')","(20, 20)",-0.6206858126058781,-1.5039788828765555,15955.397715792693
"('風速', 'wave_dir_sin', 'wave_dir_cos', '降雨_YJ', '暴風半徑_YJ', '波能_log1p', '尖峰週期_BC')","(6, 6)",0.4532455726818385,0.12942147220176048,9407.97769140191
"('風速', 'wave_dir_sin', 'wave_dir_cos', '降雨_YJ', '暴風半徑_YJ', '波能_log1p', '尖峰週期_BC')","(12, 12)",0.38195819890314964,0.11402105527315831,9490.825833729916
"('風速', 'wave_dir_sin', 'wave_dir_cos', '降雨_YJ', '暴風半徑_YJ', '波能_log1p', '尖峰週期_BC')","(20, 20)",-0.58128358080879,-1.465616260230881,15832.702303163445
"('風速', 'wave_dir_sin', 'wave_dir_cos', '降雨_YJ', '暴風半徑_YJ', '功率_log1p', '尖峰週期_BC')","(6, 6)",0.46114371025880485,0.26746735966330293,8629.900602801676
"('風速', 'wave_dir_sin', 'wave_dir_cos', '降雨_YJ', '暴風半徑_YJ', '功率_log1p', '尖峰週期_BC')","(12, 12)",0.42089748219146805,0.0596313251680084,9777.80518520118
"('風速', 'wave_dir_sin', 'wave_dir_cos', '降雨_YJ', '暴風半徑_YJ', '功率_log1p', '尖峰週期_BC')","(20, 20)",-0.7060424411989215,-1.6682417546037827,16470.428241398735
"('風速', 'wave_dir_sin', 'wave_dir_cos', '降雨_YJ', '潮位_BC2', '波能_log1p', '功率_log1p')","(6, 6)",0.6068394039484786,-0.09096502706625431,10531.681521879485
"('風速', 'wave_dir_sin', 'wave_dir_cos', '降雨_YJ', '潮位_BC2', '波能_log1p', '功率_log1p')","(12, 12)",-0.18676329213365372,-1.123777395133077,14694.22888010395
"('風速', 'wave_dir_sin', 'wave_dir_cos', '降雨_YJ', '潮位_BC2', '波能_log1p', '功率_log1p')","(20, 20)",-0.39265544526434426,-1.500853511152076,15945.437144775418
"('風速', 'wave_dir_sin', 'wave_dir_cos', '降雨_YJ', '潮位_BC2', '波能_log1p', '尖峰週期_BC')","(6, 6)",0.6649612462543804,-0.0812753928436949,10484.807542642558
