Features,Architecture,R2_train,R2_test,RMSE_test
"('氣壓', 'wind_dir_sin', 'wind_dir_cos', '波高_YJ', '暴風半徑_YJ', '功率_log1p', '尖峰週期_BC')","(12, 12)",-0.20495083371220546,-0.36280482376573375,16683.445769151655
"('氣壓', 'wind_dir_sin', 'wind_dir_cos', '波高_YJ', '暴風半徑_YJ', '功率_log1p', '尖峰週期_BC')","(20, 20)",-0.46547369674057615,-0.7478501919744065,18893.874496054585
"('氣壓', 'wind_dir_sin', 'wind_dir_cos', '波高_YJ', '潮位_BC2', '波能_log1p', '功率_log1p')","(6, 6)",0.11930261843012901,-0.329848844958176,16480.487839673035
"('氣壓', 'wind_dir_sin', 'wind_dir_cos', '波高_YJ', '潮位_BC2', '波能_log1p', '功率_log1p')","(12, 12)",-0.23349493141251054,-0.0894906813113654,14916.972287267132
"('氣壓', 'wind_dir_sin', 'wind_dir_cos', '波高_YJ', '潮位_BC2', '波能_log1p', '功率_log1p')","(20, 20)",-0.39926129623527906,-0.5842788698508834,17988.07699636884
"('氣壓', 'wind_dir_sin', 'wind_dir_cos', '波高_YJ', '潮位_BC2', '波能_log1p', '尖峰週期_BC')","(6, 6)",0.12026013425611193,-0.24308392754860297,15933.792182536314
"('氣壓', 'wind_dir_sin', 'wind_dir_cos', '波高_YJ', '潮位_BC2', '波能_log1p', '尖峰週期_BC')","(12, 12)",-0.2713944407837712,-0.2893690905803943,16227.721672235717
"('氣壓', 'wind_dir_sin', 'wind_dir_cos', '波高_YJ', '潮位_BC2', '波能_log1p', '尖峰週期_BC')","(20, 20)",-0.38837705374578246,-0.6201325289668171,18190.48145387973
"('氣壓', 'wind_dir_sin', 'wind_dir_cos', '波高_YJ', '潮位_BC2', '功率_log1p', '尖峰週期_BC')","(6, 6)",0.09423484147878247,-0.2211379172934358,15792.514387820329
"('氣壓', 'wind_dir_sin', 'wind_dir_cos', '波高_YJ', '潮位_BC2', '功率_log1p', '尖峰週期_BC')","(12, 12)",-0.20640186566676055,-0.2681628870099275,16093.720052668448
"('氣壓', 'wind_dir_sin', 'wind_dir_cos', '波高_YJ', '潮位_BC2', '功率_log1p', '尖峰週期_BC')","(20, 20)",-0.3866259428898995,-0.604894223003781,18104.73322358697
"('氣壓', 'wind_dir_sin', 'wind_dir_cos', '波高_YJ', '波能_log1p', '功率_log1p', '尖峰週期_BC')","(6, 6)",0.024132918352663735,-0.31357891130879034,16379.362954717044
"('氣壓', 'wind_dir_sin', 'wind_dir_cos', '波高_YJ', '波能_log1p', '功率_log1p', '尖峰週期_BC')","(12, 12)",0.38835051201328163,0.13680645680616077,13277.704971569847
"('氣壓', 'wind_dir_sin', 'wind_dir_cos', '波高_YJ', '波能_log1p', '功率_log1p', '尖峰週期_BC')","(20, 20)",0.025516346077473773,-0.1899091250460756,15589.271489487324
"('氣壓', 'wind_dir_sin', 'wind_dir_cos', '降雨_YJ', '暴風半徑_YJ', '潮位_BC2', '波能_log1p')","(6, 6)",-0.0935333985723954,-0.17806564752290677,15511.49542073764
"('氣壓', 'wind_dir_sin', 'wind_dir_cos', '降雨_YJ', '暴風半徑_YJ', '潮位_BC2', '波能_log1p')","(12, 12)",0.4895723662370485,0.02110400901661713,14139.60241333993
"('氣壓', 'wind_dir_sin', 'wind_dir_cos', '降雨_YJ', '暴風半徑_YJ', '潮位_BC2', '波能_log1p')","(20, 20)",-0.616785669191193,-0.9710514243082886,20064.01761577581
"('氣壓', 'wind_dir_sin', 'wind_dir_cos', '降雨_YJ', '暴風半徑_YJ', '潮位_BC2', '功率_log1p')","(6, 6)",0.025463018094449397,-0.19246075495827153,15605.977281769827
"('氣壓', 'wind_dir_sin', 'wind_dir_cos', '降雨_YJ', '暴風半徑_YJ', '潮位_BC2', '功率_log1p')","(12, 12)",0.4325668588578645,0.02645379816436433,14100.912130379591
"('氣壓', 'wind_dir_sin', 'wind_dir_cos', '降雨_YJ', '暴風半徑_YJ', '潮位_BC2', '功率_log1p')","(20, 20)",0.25097017957201606,-0.281128955615199,16175.784276538276
"('氣壓', 'wind_dir_sin', 'wind_dir_cos', '降雨_YJ', '暴風半徑_YJ', '潮位_BC2', '尖峰週期_BC')","(6, 6)",0.029219475346287105,-0.1235728504121294,15148.496858026687
"('氣壓', 'wind_dir_sin', 'wind_dir_cos', '降雨_YJ', '暴風半徑_YJ', '潮位_BC2', '尖峰週期_BC')","(12, 12)",0.31693249952506586,-0.047012358601083326,14623.281049035144
"('氣壓', 'wind_dir_sin', 'wind_dir_cos', '降雨_YJ', '暴風半徑_YJ', '潮位_BC2', '尖峰週期_BC')","(20, 20)",0.2771237889871728,-0.2224965991206702,15801.297604221127
"('氣壓', 'wind_dir_sin', 'wind_dir_cos', '降雨_YJ', '暴風半徑_YJ', '波能_log1p', '功率_log1p')","(6, 6)",-0.004282286012718073,-0.28665011520431616,16210.602423119983
"('氣壓', 'wind_dir_sin', 'wind_dir_cos', '降雨_YJ', '暴風半徑_YJ', '波能_log1p', '功率_log1p')","(12, 12)",-0.22434033847121726,-0.06214677445848227,14728.590587527518
"('氣壓', 'wind_dir_sin', 'wind_dir_cos', '降雨_YJ', '暴風半徑_YJ', '波能_log1p', '功率_log1p')","(20, 20)",-0.08579277474625724,-0.5083531691216283,17551.750751900043
"('氣壓', 'wind_dir_sin', 'wind_dir_cos', '降雨_YJ', '暴風半徑_YJ', '波能_log1p', '尖峰週期_BC')","(6, 6)",0.01614008911265008,-0.415496732532211,17002.914012902926
"('氣壓', 'wind_dir_sin', 'wind_dir_cos', '降雨_YJ', '暴風半徑_YJ', '波能_log1p', '尖峰週期_BC')","(12, 12)",-0.28879928960560575,-0.3145425812056146,16385.369980640033
"('氣壓', 'wind_dir_sin', 'wind_dir_cos', '降雨_YJ', '暴風半徑_YJ', '波能_log1p', '尖峰週期_BC')","(20, 20)",-0.04272119978030586,-0.52951399143415,17674.439492942147
"('氣壓', 'wind_dir_sin', 'wind_dir_cos', '降雨_YJ', '暴風半徑_YJ', '功率_log1p', '尖峰週期_BC')","(6, 6)",0.022669825354049045,-0.31205002392061143,16369.828128833398
"('氣壓', 'wind_dir_sin', 'wind_dir_cos', '降雨_YJ', '暴風半徑_YJ', '功率_log1p', '尖峰週期_BC')","(12, 12)",0.38775348911650986,0.06811065587021958,13795.933611003764
"('氣壓', 'wind_dir_sin', 'wind_dir_cos', '降雨_YJ', '暴風半徑_YJ', '功率_log1p', '尖峰週期_BC')","(20, 20)",0.14328000642055316,-0.33539298775283033,16514.80570430426
"('氣壓', 'wind_dir_sin', 'wind_dir_cos', '降雨_YJ', '潮位_BC2', '波能_log1p', '功率_log1p')","(6, 6)",0.06328159014219992,-0.308996065743246,16350.76563329051
"('氣壓', 'wind_dir_sin', 'wind_dir_cos', '降雨_YJ', '潮位_BC2', '波能_log1p', '功率_log1p')","(12, 12)",-0.2300686580593596,0.006524065563579762,14244.512760715379
"('氣壓', 'wind_dir_sin', 'wind_dir_cos', '降雨_YJ', '潮位_BC2', '波能_log1p', '功率_log1p')","(20, 20)",-0.14249997535040526,-0.5288756938857617,17670.75115510673
"('氣壓', 'wind_dir_sin', 'wind_dir_cos', '降雨_YJ', '潮位_BC2', '波能_log1p', '尖峰週期_BC')","(6, 6)",0.042033938062282505,-0.35940580089947005,16662.62737466984
"('氣壓', 'wind_dir_sin', 'wind_dir_cos', '降雨_YJ', '潮位_BC2', '波能_log1p', '尖峰週期_BC')","(12, 12)",-0.2405027550562604,-0.14369108013222132,15283.516490937336
"('氣壓', 'wind_dir_sin', 'wind_dir_cos', '降雨_YJ', '潮位_BC2', '波能_log1p', '尖峰週期_BC')","(20, 20)",-0.02810536322695656,-0.5928173656161215,18036.485370847076
"('氣壓', 'wind_dir_sin', 'wind_dir_cos', '降雨_YJ', '潮位_BC2', '功率_log1p', '尖峰週期_BC')","(6, 6)",0.022519422770940323,-0.30869524569355944,16348.886742712011
"('氣壓', 'wind_dir_sin', 'wind_dir_cos', '降雨_YJ', '潮位_BC2', '功率_log1p', '尖峰週期_BC')","(12, 12)",-0.030595497293109286,0.05253470835883112,13910.75102452712
"('氣壓', 'wind_dir_sin', 'wind_dir_cos', '降雨_YJ', '潮位_BC2', '功率_log1p', '尖峰週期_BC')","(20, 20)",0.3446759659697106,-0.23070947285260868,15854.28623089751
"('氣壓', 'wind_dir_sin', 'wind_dir_cos', '降雨_YJ', '波能_log1p', '功率_log1p', '尖峰週期_BC')","(6, 6)",-0.18544915622181213,-0.23626701522936355,15890.042687814193
"('氣壓', 'wind_dir_sin', 'wind_dir_cos', '降雨_YJ', '波能_log1p', '功率_log1p', '尖峰週期_BC')","(12, 12)",0.40166781635591586,0.13263304839926404,13309.764101722527
"('氣壓', 'wind_dir_sin', 'wind_dir_cos', '降雨_YJ', '波能_log1p', '功率_log1p', '尖峰週期_BC')","(20, 20)",-0.04941561918917281,-0.48557825881236005,17418.7381413037
"('氣壓', 'wind_dir_sin', 'wind_dir_cos', '暴風半徑_YJ', '潮位_BC2', '波能_log1p', '功率_log1p')","(6, 6)",0.1481172149597404,-0.2425557181176079,15930.406540837175
"('氣壓', 'wind_dir_sin', 'wind_dir_cos', '暴風半徑_YJ', '潮位_BC2', '波能_log1p', '功率_log1p')","(12, 12)",-0.26001313860400566,0.08667218751341621,13657.847662766238
"('氣壓', 'wind_dir_sin', 'wind_dir_cos', '暴風半徑_YJ', '潮位_BC2', '波能_log1p', '功率_log1p')","(20, 20)",-0.2205417869035491,-0.23337620591160269,15871.453674572282
"('氣壓', 'wind_dir_sin', 'wind_dir_cos', '暴風半徑_YJ', '潮位_BC2', '波能_log1p', '尖峰週期_BC')","(6, 6)",0.1139171490049008,-0.3083709164990971,16346.860774540375
"('氣壓', 'wind_dir_sin', 'wind_dir_cos', '暴風半徑_YJ', '潮位_BC2', '波能_log1p', '尖峰週期_BC')","(12, 12)",-0.2842874414001,-0.1213168493523511,15133.281023536387
"('氣壓', 'wind_dir_sin', 'wind_dir_cos', '暴風半徑_YJ', '潮位_BC2', '波能_log1p', '尖峰週期_BC')","(20, 20)",-0.12981936154416807,-0.2526678240106428,15995.0972177982
"('氣壓', 'wind_dir_sin', 'wind_dir_cos', '暴風半徑_YJ', '潮位_BC2', '功率_log1p', '尖峰週期_BC')","(6, 6)",0.08231260692842535,-0.19820780614791156,15643.538495652094
"('氣壓', 'wind_dir_sin', 'wind_dir_cos', '暴風半徑_YJ', '潮位_BC2', '功率_log1p', '尖峰週期_BC')","(12, 12)",0.09894818321224874,0.2671167655198542,12234.502564813447
"('氣壓', 'wind_dir_sin', 'wind_dir_cos', '暴風半徑_YJ', '潮位_BC2', '功率_log1p', '尖峰週期_BC')","(20, 20)",0.05914678790441219,0.003828785749140917,14263.822208394888
"('氣壓', 'wind_dir_sin', 'wind_dir_cos', '暴風半徑_YJ', '波能_log1p', '功率_log1p', '尖峰週期_BC')","(6, 6)",-0.12722349622461104,-0.2702679349028039,16107.071651576418
"('氣壓', 'wind_dir_sin', 'wind_dir_cos', '暴風半徑_YJ', '波能_log1p', '功率_log1p', '尖峰週期_BC')","(12, 12)",0.38911558496607945,0.4486799014544598,10611.354791977066
"('氣壓', 'wind_dir_sin', 'wind_dir_cos', '暴風半徑_YJ', '波能_log1p', '功率_log1p', '尖峰週期_BC')","(20, 20)",-0.009616749233839927,-0.18870345115645581,15581.371583200495
"('氣壓', 'wind_dir_sin', 'wind_dir_cos', '潮位_BC2', '波能_log1p', '功率_log1p', '尖峰週期_BC')","(6, 6)",-0.20899755356671434,-0.3038202537628911,16318.407892652076
"('氣壓', 'wind_dir_sin', 'wind_dir_cos', '潮位_BC2', '波能_log1p', '功率_log1p', '尖峰週期_BC')","(12, 12)",0.23235496334237982,0.2843900432195132,12089.46577740813
"('氣壓', 'wind_dir_sin', 'wind_dir_cos', '潮位_BC2', '波能_log1p', '功率_log1p', '尖峰週期_BC')","(20, 20)",-0.026849569220983804,-0.3136326905644937,16379.698245168676
"('氣壓', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '降雨_YJ', '暴風半徑_YJ', '潮位_BC2')","(6, 6)",-0.5293105048844493,-0.24948578764412455,15974.768866019851
"('氣壓', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '降雨_YJ', '暴風半徑_YJ', '潮位_BC2')","(12, 12)",0.3580622593124331,0.30008753705969426,11956.13434445832
"('氣壓', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '降雨_YJ', '暴風半徑_YJ', '潮位_BC2')","(20, 20)",0.4227900738982229,0.49278831723108385,10178.025790857399
"('氣壓', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '降雨_YJ', '暴風半徑_YJ', '波能_log1p')","(6, 6)",-0.7167962206871936,-0.23930527993002038,15909.556485943956
"('氣壓', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '降雨_YJ', '暴風半徑_YJ', '波能_log1p')","(12, 12)",-1.1847873852539,-0.24168852574097777,15924.84657354204
"('氣壓', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '降雨_YJ', '暴風半徑_YJ', '波能_log1p')","(20, 20)",-0.7196814446137545,0.054225076462491306,13898.336434074386
"('氣壓', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '降雨_YJ', '暴風半徑_YJ', '功率_log1p')","(6, 6)",-0.5306577065689273,-0.22182061457217528,15796.928303714143
"('氣壓', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '降雨_YJ', '暴風半徑_YJ', '功率_log1p')","(12, 12)",-0.16325688799404303,0.107470304111981,13501.445269203252
"('氣壓', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '降雨_YJ', '暴風半徑_YJ', '功率_log1p')","(20, 20)",0.3280408819485896,0.41400585593247885,10939.955638723979
"('氣壓', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '降雨_YJ', '暴風半徑_YJ', '尖峰週期_BC')","(6, 6)",-0.4780696078039801,-0.2824957991435251,16184.410992780684
"('氣壓', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '降雨_YJ', '暴風半徑_YJ', '尖峰週期_BC')","(12, 12)",0.4693877498927357,0.2878459465344049,12060.238550469814
"('氣壓', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '降雨_YJ', '暴風半徑_YJ', '尖峰週期_BC')","(20, 20)",0.45288938562490033,0.5788117996043544,9274.852696573005
"('氣壓', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '降雨_YJ', '潮位_BC2', '波能_log1p')","(6, 6)",-0.7188118499449716,-0.24558520733030886,15949.814770766803
"('氣壓', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '降雨_YJ', '潮位_BC2', '波能_log1p')","(12, 12)",-0.07929363383624333,0.1539092845489548,13145.50841728797
"('氣壓', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '降雨_YJ', '潮位_BC2', '波能_log1p')","(20, 20)",-0.9256077474568729,-0.24779327862250788,15963.945772677474
"('氣壓', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '降雨_YJ', '潮位_BC2', '功率_log1p')","(6, 6)",-0.4729398362478634,-0.25550135958700504,16013.177460265457
"('氣壓', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '降雨_YJ', '潮位_BC2', '功率_log1p')","(12, 12)",0.04278135666082761,0.16149434967208676,13086.45209338478
"('氣壓', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '降雨_YJ', '潮位_BC2', '功率_log1p')","(20, 20)",0.14779744760281577,0.1711043982376168,13011.244576620351
"('氣壓', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '降雨_YJ', '潮位_BC2', '尖峰週期_BC')","(6, 6)",-0.4857559440614576,-0.22914605499022933,15844.21287411797
"('氣壓', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '降雨_YJ', '潮位_BC2', '尖峰週期_BC')","(12, 12)",0.6757733877737633,0.4204636904560838,10879.507811999894
"('氣壓', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '降雨_YJ', '潮位_BC2', '尖峰週期_BC')","(20, 20)",0.33925637849235,0.3385595576090037,11622.894496070812
"('氣壓', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '降雨_YJ', '波能_log1p', '功率_log1p')","(6, 6)",-0.3441741612163878,-0.2378340131527068,15900.110002704152
"('氣壓', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '降雨_YJ', '波能_log1p', '功率_log1p')","(12, 12)",0.314574827932365,0.332181709564371,11678.796140244991
"('氣壓', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '降雨_YJ', '波能_log1p', '功率_log1p')","(20, 20)",-0.552995310343982,-0.11386995095094332,15082.94567914265
"('氣壓', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '降雨_YJ', '波能_log1p', '尖峰週期_BC')","(6, 6)",-0.3132401401618685,-0.28571720624244556,16204.724462049771
"('氣壓', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '降雨_YJ', '波能_log1p', '尖峰週期_BC')","(12, 12)",0.36944844715624103,0.4099914751425807,10977.364024631444
"('氣壓', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '降雨_YJ', '波能_log1p', '尖峰週期_BC')","(20, 20)",-0.46101337182279045,-0.03823210654117415,14561.836496954369
"('氣壓', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '降雨_YJ', '功率_log1p', '尖峰週期_BC')","(6, 6)",-0.2074415967019949,-0.33987801404525575,16542.515618433707
"('氣壓', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '降雨_YJ', '功率_log1p', '尖峰週期_BC')","(12, 12)",0.6055976173899695,0.44891964170740983,10609.047379723677
"('氣壓', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '降雨_YJ', '功率_log1p', '尖峰週期_BC')","(20, 20)",0.09145217395633942,0.30238899814531617,11936.461001902313
"('氣壓', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '暴風半徑_YJ', '潮位_BC2', '波能_log1p')","(6, 6)",-0.7734191668023485,-0.18227377870102246,15539.174786633312
"('氣壓', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '暴風半徑_YJ', '潮位_BC2', '波能_log1p')","(12, 12)",-0.16027266870116752,0.21672390852699386,12648.1310899321
"('氣壓', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '暴風半徑_YJ', '潮位_BC2', '波能_log1p')","(20, 20)",-0.7573875171282003,-0.19303023817183407,15609.703308487295
"('氣壓', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '暴風半徑_YJ', '潮位_BC2', '功率_log1p')","(6, 6)",-0.5472715776307315,-0.1590508656779921,15385.80311769742
"('氣壓', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '暴風半徑_YJ', '潮位_BC2', '功率_log1p')","(12, 12)",0.3559124658774362,0.39425480136469293,11122.794491748524
"('氣壓', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '暴風半徑_YJ', '潮位_BC2', '功率_log1p')","(20, 20)",0.3353870427738481,0.24613117967332976,12408.429388486767
"('氣壓', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '暴風半徑_YJ', '潮位_BC2', '尖峰週期_BC')","(6, 6)",-0.5273962808794634,-0.2539778464017495,16003.458756121316
"('氣壓', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '暴風半徑_YJ', '潮位_BC2', '尖峰週期_BC')","(12, 12)",0.549801589014109,0.3727987071231258,11318.070514307772
"('氣壓', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '暴風半徑_YJ', '潮位_BC2', '尖峰週期_BC')","(20, 20)",0.488322570036696,0.37162815605000654,11328.627096466747
"('氣壓', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '暴風半徑_YJ', '波能_log1p', '功率_log1p')","(6, 6)",-0.3282064039841872,-0.2431048567128702,15933.926316500621
"('氣壓', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '暴風半徑_YJ', '波能_log1p', '功率_log1p')","(12, 12)",0.4715456562314281,0.4749656582650549,10355.30222112304
"('氣壓', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '暴風半徑_YJ', '波能_log1p', '功率_log1p')","(20, 20)",-0.37374718287149067,-0.047887253055878265,14629.389456375207
"('氣壓', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '暴風半徑_YJ', '波能_log1p', '尖峰週期_BC')","(6, 6)",-0.21825306309535253,-0.2478156120875925,15964.088636337794
"('氣壓', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '暴風半徑_YJ', '波能_log1p', '尖峰週期_BC')","(12, 12)",0.037205514580719634,-0.047793166007761734,14628.732674377088
"('氣壓', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '暴風半徑_YJ', '波能_log1p', '尖峰週期_BC')","(20, 20)",-0.3370595420164777,0.0173172258102271,14166.924992576427
"('氣壓', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '暴風半徑_YJ', '功率_log1p', '尖峰週期_BC')","(6, 6)",-0.2909786562831562,-0.27889338130006025,16161.664715329121
"('氣壓', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '暴風半徑_YJ', '功率_log1p', '尖峰週期_BC')","(12, 12)",0.6377167846951907,0.36973732221278943,11345.658780573829
"('氣壓', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '暴風半徑_YJ', '功率_log1p', '尖峰週期_BC')","(20, 20)",0.36419076059004185,0.4072231204075698,11003.087105534643
"('氣壓', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '潮位_BC2', '波能_log1p', '功率_log1p')","(6, 6)",-0.2480741830976021,-0.2694744341766584,16102.040047887616
"('氣壓', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '潮位_BC2', '波能_log1p', '功率_log1p')","(12, 12)",0.6243708527928014,0.47804743253885795,10324.86642999202
"('氣壓', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '潮位_BC2', '波能_log1p', '功率_log1p')","(20, 20)",-0.39231379439242064,0.057935020210177046,13871.050496663558
"('氣壓', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '潮位_BC2', '波能_log1p', '尖峰週期_BC')","(6, 6)",-0.2739986451040921,-0.34130148259615156,16551.300559900243
"('氣壓', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '潮位_BC2', '波能_log1p', '尖峰週期_BC')","(12, 12)",0.24473222262681438,0.1996702057805707,12785.078983338348
"('氣壓', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '潮位_BC2', '波能_log1p', '尖峰週期_BC')","(20, 20)",-0.41199536516717394,-0.04078428305693316,14579.723424940468
"('氣壓', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '潮位_BC2', '功率_log1p', '尖峰週期_BC')","(6, 6)",-0.07880020517938835,-0.3597794526531233,16664.91719576905
"('氣壓', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '潮位_BC2', '功率_log1p', '尖峰週期_BC')","(12, 12)",-0.09090851117080101,0.04887247613312484,13937.609668992298
"('氣壓', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '潮位_BC2', '功率_log1p', '尖峰週期_BC')","(20, 20)",0.25017678332776927,0.4384862428219054,10709.00505134969
"('氣壓', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '波能_log1p', '功率_log1p', '尖峰週期_BC')","(6, 6)",-0.5267582299347944,-0.29704473387801156,16275.951996381791
"('氣壓', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '波能_log1p', '功率_log1p', '尖峰週期_BC')","(12, 12)",-0.8677910198701451,-1.2174820995549194,21281.3406868142
"('氣壓', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '波能_log1p', '功率_log1p', '尖峰週期_BC')","(20, 20)",0.1135225648137862,0.2717890729369471,12195.441256332917
"('氣壓', 'wave_dir_sin', 'wave_dir_cos', '降雨_YJ', '暴風半徑_YJ', '潮位_BC2', '波能_log1p')","(6, 6)",-0.7279756195265952,-0.10932215302732828,15052.123253351065
"('氣壓', 'wave_dir_sin', 'wave_dir_cos', '降雨_YJ', '暴風半徑_YJ', '潮位_BC2', '波能_log1p')","(12, 12)",0.2543283649277581,0.3623878315931194,11411.617891983493
"('氣壓', 'wave_dir_sin', 'wave_dir_cos', '降雨_YJ', '暴風半徑_YJ', '潮位_BC2', '波能_log1p')","(20, 20)",-0.41501063704167107,-0.07793876584731563,14837.678897434189
"('氣壓', 'wave_dir_sin', 'wave_dir_cos', '降雨_YJ', '暴風半徑_YJ', '潮位_BC2', '功率_log1p')","(6, 6)",-0.5376754077953572,-0.20824075041997236,15708.89592733983
"('氣壓', 'wave_dir_sin', 'wave_dir_cos', '降雨_YJ', '暴風半徑_YJ', '潮位_BC2', '功率_log1p')","(12, 12)",0.5270955225704513,0.3842929912490596,11213.881734506258
"('氣壓', 'wave_dir_sin', 'wave_dir_cos', '降雨_YJ', '暴風半徑_YJ', '潮位_BC2', '功率_log1p')","(20, 20)",0.4900910631627974,0.3384337006767887,11624.000228478639
"('氣壓', 'wave_dir_sin', 'wave_dir_cos', '降雨_YJ', '暴風半徑_YJ', '潮位_BC2', '尖峰週期_BC')","(6, 6)",-0.48273994159023603,-0.09468251620666401,14952.472550076602
"('氣壓', 'wave_dir_sin', 'wave_dir_cos', '降雨_YJ', '暴風半徑_YJ', '潮位_BC2', '尖峰週期_BC')","(12, 12)",0.22840828062331142,0.4389620592794503,10704.466782516081
"('氣壓', 'wave_dir_sin', 'wave_dir_cos', '降雨_YJ', '暴風半徑_YJ', '潮位_BC2', '尖峰週期_BC')","(20, 20)",0.5530832895316286,0.41973585660326496,10886.337400874727
"('氣壓', 'wave_dir_sin', 'wave_dir_cos', '降雨_YJ', '暴風半徑_YJ', '波能_log1p', '功率_log1p')","(6, 6)",-0.43839333040643114,-0.17234396768562932,15473.781123289447
"('氣壓', 'wave_dir_sin', 'wave_dir_cos', '降雨_YJ', '暴風半徑_YJ', '波能_log1p', '功率_log1p')","(12, 12)",0.4849628349785787,0.3276542073501857,11718.317713896355
"('氣壓', 'wave_dir_sin', 'wave_dir_cos', '降雨_YJ', '暴風半徑_YJ', '波能_log1p', '功率_log1p')","(20, 20)",-0.1218889280089468,0.018900786168640882,14155.505627812678
"('氣壓', 'wave_dir_sin', 'wave_dir_cos', '降雨_YJ', '暴風半徑_YJ', '波能_log1p', '尖峰週期_BC')","(6, 6)",-0.3680161754890441,-0.09458121777893469,14951.78070701723
"('氣壓', 'wave_dir_sin', 'wave_dir_cos', '降雨_YJ', '暴風半徑_YJ', '波能_log1p', '尖峰週期_BC')","(12, 12)",0.32865444288135715,0.09592886525582389,13588.459507434625
"('氣壓', 'wave_dir_sin', 'wave_dir_cos', '降雨_YJ', '暴風半徑_YJ', '波能_log1p', '尖峰週期_BC')","(20, 20)",0.08271518407677003,0.24142273708029582,12447.118769374845
"('氣壓', 'wave_dir_sin', 'wave_dir_cos', '降雨_YJ', '暴風半徑_YJ', '功率_log1p', '尖峰週期_BC')","(6, 6)",-0.20534462279990562,-0.21485404959229482,15751.828537843283
"('氣壓', 'wave_dir_sin', 'wave_dir_cos', '降雨_YJ', '暴風半徑_YJ', '功率_log1p', '尖峰週期_BC')","(12, 12)",0.5501911776090396,0.09667326473002591,13582.864082048023
"('氣壓', 'wave_dir_sin', 'wave_dir_cos', '降雨_YJ', '暴風半徑_YJ', '功率_log1p', '尖峰週期_BC')","(20, 20)",0.5327339128125248,0.450493362009847,10593.888420137591
"('氣壓', 'wave_dir_sin', 'wave_dir_cos', '降雨_YJ', '潮位_BC2', '波能_log1p', '功率_log1p')","(6, 6)",-0.4274092821592157,-0.14926183389069836,15320.693174015394
